Device_type,Date_time,D_Week,Voc,CO,Temp,Humi,CO2,CO2_s,PM,,
air_purifier,2023-12-14 11:59:37,Thursday,11.69,2.06,19.5,50.7,438.0,WU,22.8,465.3592529,7.7845687866211
air_purifier,2023-12-14 11:59:47,Thursday,11.11,2.06,19.5,50.8,438.0,WU,7.86,465.3592529,7.7845687866211
air_purifier,2023-12-14 11:59:57,Thursday,11.11,2.06,19.5,50.7,439.0,WU,30.27,465.3592529,7.7845687866211
air_purifier,2023-12-14 12:00:07,Thursday,10.92,2.06,19.5,50.6,439.0,WU,20.31,468.5906372,7.7138252258301
air_purifier,2023-12-14 12:00:17,Thursday,10.92,2.06,19.5,50.6,442.0,WU,18.65,468.5906372,7.7138252258301
air_purifier,2023-12-14 12:00:27,Thursday,10.92,2.06,19.4,50.7,443.0,WU,23.63,468.5906372,7.7138252258301
air_purifier,2023-12-14 12:00:37,Thursday,11.11,2.06,19.5,50.7,441.0,WU,26.95,468.5906372,7.7138252258301
air_purifier,2023-12-14 12:00:47,Thursday,11.11,2.06,19.5,50.8,442.0,WU,19.48,468.5906372,7.7138252258301
air_purifier,2023-12-14 12:00:57,Thursday,11.11,2.06,19.4,50.8,443.0,WU,14.5,468.5906372,7.7138252258301
air_purifier,2023-12-14 12:01:08,Thursday,10.38,2.06,19.4,50.9,442.0,WU,13.67,471.1731567,7.6883697509766
air_purifier,2023-12-14 12:01:18,Thursday,10.21,2.06,19.4,50.9,439.0,WU,24.46,471.1731567,7.6883697509766
air_purifier,2023-12-14 12:01:28,Thursday,11.3,2.06,19.4,50.9,436.0,WU,19.48,471.1731567,7.6883697509766
air_purifier,2023-12-14 12:01:38,Thursday,11.3,2.06,19.4,51.1,434.0,WU,26.12,471.1731567,7.6883697509766
air_purifier,2023-12-14 12:01:48,Thursday,11.3,2.06,19.4,51.1,432.0,WU,29.44,471.1731567,7.6883697509766
air_purifier,2023-12-14 12:01:58,Thursday,11.3,2.06,19.4,51.1,433.0,WU,18.65,471.1731567,7.6883697509766
air_purifier,2023-12-14 12:02:08,Thursday,11.49,2.06,19.4,51.1,433.0,WU,9.52,472.6705933,7.6891326904297
air_purifier,2023-12-14 12:02:18,Thursday,11.3,2.06,19.4,51.0,435.0,WU,16.16,472.6705933,7.6891326904297
air_purifier,2023-12-14 12:02:28,Thursday,11.11,2.06,19.4,51.0,434.0,WU,27.78,472.6705933,7.6891326904297
air_purifier,2023-12-14 12:02:38,Thursday,11.49,2.01,19.4,51.2,433.0,WU,20.31,472.6705933,7.6891326904297
air_purifier,2023-12-14 12:02:48,Thursday,11.3,2.06,19.4,51.2,435.0,WU,23.63,472.6705933,7.6891326904297
air_purifier,2023-12-14 12:02:58,Thursday,11.49,2.06,19.4,51.1,440.0,WU,25.29,472.6705933,7.6891326904297
air_purifier,2023-12-14 12:03:08,Thursday,11.11,2.06,19.4,51.0,445.0,WU,31.93,473.9494629,7.7309532165527
air_purifier,2023-12-14 12:03:18,Thursday,11.49,2.06,19.4,51.0,449.0,WU,29.44,473.9494629,7.7309532165527
air_purifier,2023-12-14 12:03:28,Thursday,11.3,2.06,19.4,51.0,450.0,WU,14.5,473.9494629,7.7309532165527
air_purifier,2023-12-14 12:03:39,Thursday,11.69,2.1,19.4,51.2,448.0,WU,21.14,473.9494629,7.7309532165527
air_purifier,2023-12-14 12:03:49,Thursday,11.89,2.06,19.4,51.1,448.0,WU,37.74,473.9494629,7.7309532165527
air_purifier,2023-12-14 12:03:59,Thursday,11.69,2.19,19.4,51.1,448.0,WU,27.78,473.9494629,7.7309532165527
air_purifier,2023-12-14 12:04:09,Thursday,11.89,2.23,19.4,50.9,448.0,WU,20.31,475.2506104,7.7945747375488
air_purifier,2023-12-14 12:04:19,Thursday,11.69,2.06,19.5,51.1,450.0,WU,19.48,475.2506104,7.7945747375488
air_purifier,2023-12-14 12:04:29,Thursday,11.3,2.06,19.5,51.3,450.0,WU,12.84,475.2506104,7.7945747375488
air_purifier,2023-12-14 12:04:39,Thursday,11.49,2.01,19.5,51.2,444.0,WU,20.31,475.2506104,7.7945747375488
air_purifier,2023-12-14 12:04:49,Thursday,11.69,2.01,19.5,51.1,442.0,WU,19.48,475.2506104,7.7945747375488
air_purifier,2023-12-14 12:04:59,Thursday,11.89,2.06,19.5,51.0,438.0,WU,16.16,475.2506104,7.7945747375488
air_purifier,2023-12-14 12:05:09,Thursday,12.09,2.06,19.5,51.0,435.0,WU,18.65,476.8462524,7.8552207946777
air_purifier,2023-12-14 12:05:19,Thursday,12.09,2.06,19.6,51.0,434.0,WU,12.84,476.8462524,7.8552207946777
air_purifier,2023-12-14 12:05:29,Thursday,11.89,2.06,19.6,51.0,432.0,WU,16.16,476.8462524,7.8552207946777
air_purifier,2023-12-14 12:05:39,Thursday,12.3,2.06,19.6,51.0,432.0,WU,19.48,476.8462524,7.8552207946777
air_purifier,2023-12-14 12:05:49,Thursday,12.72,2.06,19.6,51.1,432.0,WU,16.99,476.8462524,7.8552207946777
air_purifier,2023-12-14 12:05:59,Thursday,12.72,2.06,19.6,51.1,432.0,WU,5.37,476.8462524,7.8552207946777
air_purifier,2023-12-14 12:06:10,Thursday,12.51,2.06,19.6,51.0,432.0,WU,28.61,477.9744873,7.9201393127441
air_purifier,2023-12-14 12:06:20,Thursday,12.3,2.06,19.6,50.9,435.0,WU,24.46,477.9744873,7.9201393127441
air_purifier,2023-12-14 12:06:30,Thursday,12.51,2.06,19.7,50.7,433.0,WU,21.14,477.9744873,7.9201393127441
air_purifier,2023-12-14 12:06:40,Thursday,12.94,2.06,19.7,50.7,432.0,WU,17.82,477.9744873,7.9201393127441
air_purifier,2023-12-14 12:06:50,Thursday,12.94,2.06,19.7,50.7,432.0,WU,20.31,477.9744873,7.9201393127441
air_purifier,2023-12-14 12:07:00,Thursday,12.94,2.06,19.6,50.7,432.0,WU,21.97,477.9630737,7.9631729125977
air_purifier,2023-12-14 12:07:10,Thursday,13.16,2.06,19.6,50.7,432.0,WU,20.31,477.9630737,7.9631729125977
air_purifier,2023-12-14 12:07:20,Thursday,13.16,2.06,19.6,50.7,432.0,WU,16.16,477.9630737,7.9631729125977
air_purifier,2023-12-14 12:07:30,Thursday,12.94,2.01,19.7,50.7,432.0,WU,14.5,477.9630737,7.9631729125977
air_purifier,2023-12-14 12:07:40,Thursday,13.38,2.06,19.6,50.7,432.0,WU,26.12,477.9630737,7.9631729125977
air_purifier,2023-12-14 12:07:50,Thursday,13.38,2.06,19.6,50.7,432.0,WU,23.63,477.9630737,7.9631729125977
air_purifier,2023-12-14 12:08:00,Thursday,13.38,2.06,19.6,50.7,432.0,WU,12.84,477.4560547,7.9814453125
air_purifier,2023-12-14 12:08:10,Thursday,13.38,2.06,19.6,50.7,432.0,WU,9.52,477.4560547,7.9814453125
air_purifier,2023-12-14 12:08:20,Thursday,13.38,2.06,19.6,50.7,433.0,WU,21.14,477.4560547,7.9814453125
air_purifier,2023-12-14 12:08:31,Thursday,13.16,2.06,19.6,50.6,433.0,WU,18.65,477.4560547,7.9814453125
air_purifier,2023-12-14 12:08:41,Thursday,13.38,2.06,19.6,50.6,432.0,WU,16.99,477.4560547,7.9814453125
air_purifier,2023-12-14 12:08:51,Thursday,13.38,2.06,19.6,50.7,432.0,WU,12.01,477.4560547,7.9814453125
air_purifier,2023-12-14 12:09:01,Thursday,13.38,2.06,19.6,50.7,432.0,WU,16.16,477.5355835,7.9829216003418
air_purifier,2023-12-14 12:09:11,Thursday,13.38,2.06,19.6,50.6,432.0,WU,21.97,477.5355835,7.9829216003418
air_purifier,2023-12-14 12:09:21,Thursday,13.38,2.06,19.5,50.6,433.0,WU,12.01,477.5355835,7.9829216003418
air_purifier,2023-12-14 12:09:31,Thursday,12.94,2.1,19.6,50.5,434.0,WU,21.14,477.5355835,7.9829216003418
air_purifier,2023-12-14 12:09:41,Thursday,13.38,2.06,19.5,50.6,432.0,WU,29.44,477.5355835,7.9829216003418
air_purifier,2023-12-14 12:09:51,Thursday,13.16,2.06,19.5,50.6,432.0,WU,21.97,477.5355835,7.9829216003418
air_purifier,2023-12-14 12:10:01,Thursday,13.38,2.06,19.5,50.5,432.0,WU,25.29,479.1295776,7.9480171203613
air_purifier,2023-12-14 12:10:11,Thursday,13.16,2.06,19.5,50.7,432.0,WU,14.5,479.1295776,7.9480171203613
air_purifier,2023-12-14 12:10:21,Thursday,12.94,2.06,19.5,50.7,434.0,WU,26.12,479.1295776,7.9480171203613
air_purifier,2023-12-14 12:10:31,Thursday,12.72,2.06,19.5,50.7,433.0,WU,29.44,479.1295776,7.9480171203613
air_purifier,2023-12-14 12:10:41,Thursday,13.16,2.06,19.5,50.7,432.0,WU,15.33,479.1295776,7.9480171203613
air_purifier,2023-12-14 12:10:51,Thursday,13.16,2.06,19.5,50.8,432.0,WU,16.99,479.1295776,7.9480171203613
air_purifier,2023-12-14 12:11:02,Thursday,13.16,2.1,19.5,50.9,432.0,WU,16.99,480.6265869,7.8943176269531
air_purifier,2023-12-14 12:11:12,Thursday,13.38,2.06,19.5,50.8,432.0,WU,21.97,480.6265869,7.8943176269531
air_purifier,2023-12-14 12:11:22,Thursday,13.16,2.06,19.5,50.8,432.0,WU,14.5,480.6265869,7.8943176269531
air_purifier,2023-12-14 12:11:32,Thursday,13.16,2.06,19.5,50.8,432.0,WU,11.18,480.6265869,7.8943176269531
air_purifier,2023-12-14 12:11:42,Thursday,13.38,2.06,19.5,50.8,432.0,WU,20.31,480.6265869,7.8943176269531
air_purifier,2023-12-14 12:11:52,Thursday,13.38,2.06,19.5,50.8,432.0,WU,21.97,480.6265869,7.8943176269531
air_purifier,2023-12-14 12:12:02,Thursday,13.38,2.06,19.5,50.8,432.0,WU,11.18,479.6442871,7.8303604125977
air_purifier,2023-12-14 12:12:12,Thursday,13.38,2.06,19.5,50.8,432.0,WU,15.33,479.6442871,7.8303604125977
air_purifier,2023-12-14 12:12:22,Thursday,13.61,2.06,19.5,50.9,432.0,WU,16.99,479.6442871,7.8303604125977
air_purifier,2023-12-14 12:12:32,Thursday,13.16,2.06,19.5,50.9,432.0,WU,24.46,479.6442871,7.8303604125977
air_purifier,2023-12-14 12:12:42,Thursday,13.61,2.06,19.5,50.9,432.0,WU,20.31,479.6442871,7.8303604125977
air_purifier,2023-12-14 12:12:52,Thursday,13.38,2.06,19.5,50.9,432.0,WU,26.95,479.6442871,7.8303604125977
air_purifier,2023-12-14 12:13:02,Thursday,13.38,2.06,19.5,50.9,432.0,WU,25.29,478.6858521,7.7500534057617
air_purifier,2023-12-14 12:13:12,Thursday,13.38,2.06,19.5,50.9,432.0,WU,3.71,478.6858521,7.7500534057617
air_purifier,2023-12-14 12:13:22,Thursday,13.16,2.06,19.5,50.8,435.0,WU,27.78,478.6858521,7.7500534057617
air_purifier,2023-12-14 12:13:33,Thursday,12.94,2.01,19.5,50.8,434.0,WU,10.35,478.6858521,7.7500534057617
air_purifier,2023-12-14 12:13:43,Thursday,13.16,2.06,19.5,50.8,435.0,WU,21.97,478.6858521,7.7500534057617
air_purifier,2023-12-14 12:13:53,Thursday,12.94,2.06,19.5,50.8,435.0,WU,13.67,478.6858521,7.7500534057617
air_purifier,2023-12-14 12:14:03,Thursday,13.16,2.06,19.5,51.0,433.0,WU,25.29,475.7133789,7.6597480773926
air_purifier,2023-12-14 12:14:13,Thursday,13.16,2.06,19.5,50.9,434.0,WU,16.99,475.7133789,7.6597480773926
air_purifier,2023-12-14 12:14:23,Thursday,12.72,2.06,19.5,50.9,435.0,WU,19.48,475.7133789,7.6597480773926
air_purifier,2023-12-14 12:14:33,Thursday,12.09,2.01,19.5,50.8,435.0,NR,20.31,475.7133789,7.6597480773926
air_purifier,2023-12-14 12:14:43,Thursday,12.72,2.06,19.5,50.9,433.0,NR,3.71,475.7133789,7.6597480773926
air_purifier,2023-12-14 12:14:53,Thursday,12.3,2.06,19.5,51.1,433.0,NR,26.95,475.7133789,7.6597480773926
air_purifier,2023-12-14 12:15:03,Thursday,12.72,2.06,19.5,51.2,432.0,NR,29.44,473.289856,7.5704345703125
air_purifier,2023-12-14 12:15:13,Thursday,12.72,2.06,19.5,51.2,432.0,NR,16.99,473.289856,7.5704345703125
air_purifier,2023-12-14 12:15:23,Thursday,12.94,2.06,19.5,51.3,433.0,NR,32.76,473.289856,7.5704345703125
air_purifier,2023-12-14 12:15:33,Thursday,12.72,2.06,19.5,51.3,433.0,NR,3.71,473.289856,7.5704345703125
air_purifier,2023-12-14 12:15:43,Thursday,13.16,2.06,19.5,51.2,434.0,NR,21.14,473.289856,7.5704345703125
air_purifier,2023-12-14 12:15:54,Thursday,12.72,2.06,19.5,51.2,433.0,NR,9.52,473.289856,7.5704345703125
air_purifier,2023-12-14 12:16:04,Thursday,13.16,2.06,19.5,51.2,432.0,NR,16.99,473.1328125,7.4750862121582
air_purifier,2023-12-14 12:16:14,Thursday,13.16,2.06,19.5,51.2,432.0,NR,31.93,473.1328125,7.4750862121582
air_purifier,2023-12-14 12:16:24,Thursday,13.16,2.06,19.5,51.2,432.0,NR,22.8,473.1328125,7.4750862121582
air_purifier,2023-12-14 12:16:34,Thursday,12.94,2.06,19.5,51.2,432.0,NR,26.12,473.1328125,7.4750862121582
air_purifier,2023-12-14 12:16:44,Thursday,13.16,2.06,19.5,51.1,432.0,NR,20.31,473.1328125,7.4750862121582
air_purifier,2023-12-14 12:16:54,Thursday,13.16,2.06,19.5,51.1,432.0,NR,23.63,473.1328125,7.4750862121582
air_purifier,2023-12-14 12:17:04,Thursday,13.61,2.06,19.5,51.1,432.0,NR,13.67,474.4329834,7.3852577209473
air_purifier,2023-12-14 12:17:14,Thursday,13.38,2.06,19.5,51.2,432.0,NR,19.48,474.4329834,7.3852577209473
air_purifier,2023-12-14 12:17:24,Thursday,13.16,2.1,19.5,51.2,435.0,NR,10.35,474.4329834,7.3852577209473
air_purifier,2023-12-14 12:17:34,Thursday,12.94,2.1,19.5,51.3,436.0,NR,11.18,474.4329834,7.3852577209473
air_purifier,2023-12-14 12:17:44,Thursday,13.38,2.06,19.5,51.2,436.0,NR,17.82,474.4329834,7.3852577209473
air_purifier,2023-12-14 12:17:54,Thursday,13.16,2.1,19.5,51.2,438.0,NR,15.33,474.4329834,7.3852577209473
air_purifier,2023-12-14 12:18:04,Thursday,13.38,2.1,19.5,51.2,443.0,NR,15.33,480.0078735,7.3089790344238
air_purifier,2023-12-14 12:18:14,Thursday,12.51,2.1,19.5,51.2,444.0,NR,21.97,480.0078735,7.3089790344238
air_purifier,2023-12-14 12:18:25,Thursday,12.72,2.1,19.5,50.9,444.0,NR,28.61,480.0078735,7.3089790344238
air_purifier,2023-12-14 12:18:35,Thursday,12.72,2.06,19.5,50.9,441.0,NR,12.01,480.0078735,7.3089790344238
air_purifier,2023-12-14 12:18:45,Thursday,12.94,2.1,19.5,50.9,439.0,NR,14.5,480.0078735,7.3089790344238
air_purifier,2023-12-14 12:18:55,Thursday,12.72,2.06,19.5,50.9,439.0,NR,11.18,480.0078735,7.3089790344238
air_purifier,2023-12-14 12:19:05,Thursday,13.16,2.1,19.5,50.9,438.0,NR,17.82,484.4416504,7.242130279541
air_purifier,2023-12-14 12:19:15,Thursday,13.16,2.1,19.5,51.0,438.0,NR,18.65,484.4416504,7.242130279541
air_purifier,2023-12-14 12:19:25,Thursday,13.16,2.06,19.5,51.1,441.0,NR,16.99,484.4416504,7.242130279541
air_purifier,2023-12-14 12:19:35,Thursday,12.72,2.06,19.5,51.0,440.0,NR,22.8,484.4416504,7.242130279541
air_purifier,2023-12-14 12:19:45,Thursday,12.94,2.1,19.5,50.9,438.0,NR,26.95,484.4416504,7.242130279541
air_purifier,2023-12-14 12:19:55,Thursday,12.72,2.1,19.5,51.0,436.0,NR,21.14,484.4416504,7.242130279541
air_purifier,2023-12-14 12:20:05,Thursday,12.72,2.1,19.5,51.0,437.0,NR,21.97,486.9219971,7.1861000061035
air_purifier,2023-12-14 12:20:15,Thursday,12.51,2.1,19.5,51.0,439.0,NR,21.97,486.9219971,7.1861000061035
air_purifier,2023-12-14 12:20:25,Thursday,12.94,2.1,19.5,51.0,439.0,NR,18.65,486.9219971,7.1861000061035
air_purifier,2023-12-14 12:20:35,Thursday,12.3,2.06,19.5,51.0,439.0,NR,16.16,486.9219971,7.1861000061035
air_purifier,2023-12-14 12:20:45,Thursday,12.72,2.06,19.5,51.0,437.0,NR,23.63,486.9219971,7.1861000061035
air_purifier,2023-12-14 12:20:56,Thursday,12.51,2.1,19.5,51.0,435.0,NR,24.46,486.9219971,7.1861000061035
air_purifier,2023-12-14 12:21:06,Thursday,12.72,2.1,19.5,50.9,435.0,NR,13.67,487.2886353,7.1451950073242
air_purifier,2023-12-14 12:21:16,Thursday,12.51,2.1,19.5,50.9,435.0,NR,8.69,487.2886353,7.1451950073242
air_purifier,2023-12-14 12:21:26,Thursday,12.3,2.1,19.5,50.8,434.0,NR,12.84,487.2886353,7.1451950073242
air_purifier,2023-12-14 12:21:36,Thursday,12.09,2.1,19.5,51.0,436.0,NR,19.48,487.2886353,7.1451950073242
air_purifier,2023-12-14 12:21:46,Thursday,12.09,2.06,19.5,51.0,434.0,NR,16.16,487.2886353,7.1451950073242
air_purifier,2023-12-14 12:21:56,Thursday,11.89,2.1,19.5,51.0,432.0,NR,22.8,487.2886353,7.1451950073242
air_purifier,2023-12-14 12:22:06,Thursday,11.89,2.1,19.5,50.8,434.0,NR,19.48,484.2805786,7.1060447692871
air_purifier,2023-12-14 12:22:16,Thursday,11.89,2.1,19.4,50.8,433.0,NR,18.65,484.2805786,7.1060447692871
air_purifier,2023-12-14 12:22:26,Thursday,11.69,2.1,19.4,50.9,432.0,NR,22.8,484.2805786,7.1060447692871
air_purifier,2023-12-14 12:22:36,Thursday,11.49,2.1,19.4,50.8,432.0,NR,28.61,484.2805786,7.1060447692871
air_purifier,2023-12-14 12:22:46,Thursday,11.49,2.06,19.4,50.7,432.0,NR,16.16,484.2805786,7.1060447692871
air_purifier,2023-12-14 12:22:56,Thursday,11.11,2.06,19.4,50.8,432.0,NR,22.8,484.2805786,7.1060447692871
air_purifier,2023-12-14 12:23:06,Thursday,11.11,2.1,19.4,50.8,432.0,NR,15.33,481.1945801,7.06884765625
air_purifier,2023-12-14 12:23:16,Thursday,10.92,2.1,19.4,50.8,432.0,NR,7.03,481.1945801,7.06884765625
air_purifier,2023-12-14 12:23:27,Thursday,10.92,2.06,19.4,50.5,432.0,NR,12.84,481.1945801,7.06884765625
air_purifier,2023-12-14 12:23:37,Thursday,10.38,2.06,19.4,50.6,432.0,NR,16.99,481.1945801,7.06884765625
air_purifier,2023-12-14 12:23:47,Thursday,10.38,2.1,19.3,50.5,432.0,NR,20.31,481.1945801,7.06884765625
air_purifier,2023-12-14 12:23:57,Thursday,10.38,2.1,19.3,50.5,432.0,NR,21.97,481.1945801,7.06884765625
air_purifier,2023-12-14 12:24:07,Thursday,10.21,2.1,19.3,50.6,434.0,NR,12.84,478.8267822,7.0567855834961
air_purifier,2023-12-14 12:24:17,Thursday,9.7,2.1,19.3,50.7,437.0,NR,1.22,478.8267822,7.0567855834961
air_purifier,2023-12-14 12:24:27,Thursday,9.7,2.06,19.2,50.6,438.0,NR,21.14,478.8267822,7.0567855834961
air_purifier,2023-12-14 12:24:37,Thursday,9.38,2.1,19.2,50.7,440.0,NR,26.12,478.8267822,7.0567855834961
air_purifier,2023-12-14 12:24:47,Thursday,9.07,2.1,19.2,50.8,438.0,NR,25.29,478.8267822,7.0567855834961
air_purifier,2023-12-14 12:24:57,Thursday,9.22,2.1,19.2,51.0,437.0,NR,26.12,478.8267822,7.0567855834961
air_purifier,2023-12-14 12:25:07,Thursday,9.38,2.1,19.2,51.0,438.0,NR,28.61,479.6896362,7.0489082336426
air_purifier,2023-12-14 12:25:17,Thursday,9.22,2.1,19.1,51.1,438.0,NR,11.18,479.6896362,7.0489082336426
air_purifier,2023-12-14 12:25:27,Thursday,9.54,2.06,19.2,51.1,432.0,NR,19.48,479.6896362,7.0489082336426
air_purifier,2023-12-14 12:25:37,Thursday,9.7,2.1,19.1,51.2,432.0,NR,16.99,479.6896362,7.0489082336426
air_purifier,2023-12-14 12:25:48,Thursday,9.22,2.1,19.1,51.2,432.0,NR,11.18,479.6896362,7.0489082336426
air_purifier,2023-12-14 12:25:58,Thursday,9.7,2.06,19.1,51.2,432.0,NR,17.82,479.6896362,7.0489082336426
air_purifier,2023-12-14 12:26:08,Thursday,9.87,2.06,19.1,51.2,432.0,NR,16.99,480.6347046,7.0516548156738
air_purifier,2023-12-14 12:26:18,Thursday,9.38,2.1,19.1,51.2,432.0,NR,16.21,480.6347046,7.0516548156738
air_purifier,2023-12-14 12:26:28,Thursday,9.7,2.06,19.1,51.2,432.0,NR,20.31,480.6347046,7.0516548156738
air_purifier,2023-12-14 12:26:38,Thursday,9.7,2.1,19.1,51.2,432.0,NR,12.01,480.6347046,7.0516548156738
air_purifier,2023-12-14 12:26:48,Thursday,9.7,2.1,19.2,51.3,432.0,NR,28.61,480.6347046,7.0516548156738
air_purifier,2023-12-14 12:26:58,Thursday,9.87,2.1,19.1,51.4,432.0,NR,27.78,480.6347046,7.0516548156738
air_purifier,2023-12-14 12:27:08,Thursday,10.04,2.1,19.2,51.4,434.0,NR,17.82,478.8208618,7.0594139099121
air_purifier,2023-12-14 12:27:18,Thursday,9.7,2.1,19.2,51.4,434.0,NR,21.14,478.8208618,7.0594139099121
air_purifier,2023-12-14 12:27:28,Thursday,9.87,2.06,19.2,51.4,441.0,NR,18.65,478.8208618,7.0594139099121
air_purifier,2023-12-14 12:27:38,Thursday,9.7,2.1,19.2,51.5,444.0,NR,16.99,478.8208618,7.0594139099121
air_purifier,2023-12-14 12:27:48,Thursday,9.87,2.1,19.2,51.5,443.0,NR,9.52,478.8208618,7.0594139099121
air_purifier,2023-12-14 12:27:58,Thursday,10.21,2.1,19.2,51.4,444.0,NR,24.46,478.8208618,7.0594139099121
air_purifier,2023-12-14 12:28:08,Thursday,10.21,2.1,19.2,51.4,444.0,NR,16.16,477.5736084,7.0640983581543
air_purifier,2023-12-14 12:28:19,Thursday,10.21,2.1,19.2,51.4,444.0,NR,18.65,477.5736084,7.0640983581543
air_purifier,2023-12-14 12:28:29,Thursday,10.38,2.1,19.2,51.4,448.0,NR,16.16,477.5736084,7.0640983581543
air_purifier,2023-12-14 12:28:39,Thursday,10.38,2.1,19.2,51.3,451.0,NR,3.71,477.5736084,7.0640983581543
air_purifier,2023-12-14 12:28:49,Thursday,10.38,2.1,19.2,51.3,448.0,NR,21.97,477.5736084,7.0640983581543
air_purifier,2023-12-14 12:28:59,Thursday,10.56,2.1,19.2,51.3,447.0,NR,30.27,477.5736084,7.0640983581543
air_purifier,2023-12-14 12:29:09,Thursday,10.56,2.1,19.2,51.4,448.0,NR,20.31,474.0252686,7.0481948852539
air_purifier,2023-12-14 12:29:19,Thursday,10.38,2.06,19.2,51.4,448.0,NR,11.18,474.0252686,7.0481948852539
air_purifier,2023-12-14 12:29:29,Thursday,10.21,2.1,19.2,51.3,447.0,NR,14.5,474.0252686,7.0481948852539
air_purifier,2023-12-14 12:29:39,Thursday,10.38,2.06,19.2,51.2,444.0,NR,16.16,474.0252686,7.0481948852539
air_purifier,2023-12-14 12:29:49,Thursday,10.21,2.06,19.2,51.2,441.0,NR,4.54,474.0252686,7.0481948852539
air_purifier,2023-12-14 12:29:59,Thursday,10.38,2.06,19.2,51.1,441.0,NR,17.82,474.0252686,7.0481948852539
air_purifier,2023-12-14 12:30:09,Thursday,10.74,2.1,19.2,51.1,441.0,NR,19.48,472.0192871,6.9974937438965
air_purifier,2023-12-14 12:30:19,Thursday,10.38,2.1,19.2,51.2,441.0,NR,9.52,472.0192871,6.9974937438965
air_purifier,2023-12-14 12:30:29,Thursday,10.56,2.06,19.2,51.2,443.0,NR,20.31,472.0192871,6.9974937438965
air_purifier,2023-12-14 12:30:39,Thursday,10.38,2.1,19.2,51.4,441.0,NR,6.2,472.0192871,6.9974937438965
air_purifier,2023-12-14 12:30:50,Thursday,10.56,2.1,19.2,51.4,440.0,NR,17.82,472.0192871,6.9974937438965
air_purifier,2023-12-14 12:31:00,Thursday,10.74,2.1,19.2,51.4,440.0,NR,21.97,471.0688477,6.9440841674805
air_purifier,2023-12-14 12:31:10,Thursday,10.38,2.1,19.2,51.4,443.0,NR,17.82,471.0688477,6.9440841674805
air_purifier,2023-12-14 12:31:20,Thursday,10.56,2.1,19.2,51.4,441.0,NR,15.33,471.0688477,6.9440841674805
air_purifier,2023-12-14 12:31:30,Thursday,10.74,2.1,19.2,51.5,445.0,NR,18.65,471.0688477,6.9440841674805
air_purifier,2023-12-14 12:31:40,Thursday,10.74,2.1,19.2,51.4,446.0,NR,19.48,471.0688477,6.9440841674805
air_purifier,2023-12-14 12:31:50,Thursday,10.92,2.1,19.2,51.3,444.0,NR,14.5,471.0688477,6.9440841674805
air_purifier,2023-12-14 12:32:00,Thursday,10.92,2.1,19.3,51.3,443.0,NR,23.63,470.242981,6.8938865661621
air_purifier,2023-12-14 12:32:10,Thursday,11.11,2.1,19.3,51.3,443.0,NR,24.46,470.242981,6.8938865661621
air_purifier,2023-12-14 12:32:20,Thursday,10.92,2.06,19.3,51.3,447.0,NR,19.48,470.242981,6.8938865661621
air_purifier,2023-12-14 12:32:30,Thursday,11.3,2.1,19.3,51.3,449.0,NR,20.31,470.242981,6.8938865661621
air_purifier,2023-12-14 12:32:40,Thursday,10.92,2.15,19.3,51.4,448.0,NR,23.63,470.242981,6.8938865661621
air_purifier,2023-12-14 12:32:50,Thursday,11.3,2.1,19.3,51.5,446.0,NR,23.63,470.242981,6.8938865661621
air_purifier,2023-12-14 12:33:00,Thursday,11.3,2.06,19.3,51.5,449.0,NR,21.97,471.8574829,6.8581771850586
air_purifier,2023-12-14 12:33:10,Thursday,11.3,2.06,19.3,51.5,448.0,NR,17.82,471.8574829,6.8581771850586
air_purifier,2023-12-14 12:33:21,Thursday,11.11,2.1,19.3,51.5,447.0,NR,27.78,471.8574829,6.8581771850586
air_purifier,2023-12-14 12:33:31,Thursday,11.3,2.06,19.3,51.5,447.0,NR,20.31,471.8574829,6.8581771850586
air_purifier,2023-12-14 12:33:41,Thursday,10.92,2.1,19.3,51.5,448.0,NR,15.33,471.8574829,6.8581771850586
air_purifier,2023-12-14 12:33:51,Thursday,11.3,2.1,19.3,51.4,445.0,NR,12.01,471.8574829,6.8581771850586
air_purifier,2023-12-14 12:34:01,Thursday,11.3,2.1,19.3,51.4,444.0,NR,31.93,472.3587036,6.8364868164062
air_purifier,2023-12-14 12:34:11,Thursday,11.3,2.1,19.3,51.3,444.0,NR,25.29,472.3587036,6.8364868164062
air_purifier,2023-12-14 12:34:21,Thursday,11.11,2.1,19.3,51.3,444.0,NR,24.46,472.3587036,6.8364868164062
air_purifier,2023-12-14 12:34:31,Thursday,11.49,2.1,19.3,51.2,446.0,NR,10.35,472.3587036,6.8364868164062
air_purifier,2023-12-14 12:34:41,Thursday,11.3,2.1,19.3,51.3,447.0,NR,18.65,472.3587036,6.8364868164062
air_purifier,2023-12-14 12:34:51,Thursday,11.3,2.1,19.3,51.4,446.0,NR,15.33,472.3587036,6.8364868164062
air_purifier,2023-12-14 12:35:01,Thursday,11.3,2.1,19.3,51.4,445.0,NR,17.82,471.5429688,6.8084678649902
air_purifier,2023-12-14 12:35:11,Thursday,11.49,2.1,19.3,51.4,447.0,NR,16.99,471.5429688,6.8084678649902
air_purifier,2023-12-14 12:35:21,Thursday,11.3,2.1,19.3,51.3,447.0,NR,22.8,471.5429688,6.8084678649902
